age,job,marital,education,balance,housing,loan,month,duration,campaign,y
2.0,4.0,1.0,3.0,240,1,0,4,453,1,1
1.0,1.0,2.0,2.0,217,1,0,5,504,1,1
2.0,4.0,1.0,3.0,2465,1,1,5,923,1,1
1.0,9.0,2.0,2.0,4684,1,0,4,268,3,1
2.0,6.0,2.0,3.0,4844,0,0,6,1137,3,1
2.0,1.0,2.0,2.0,3,0,0,11,998,1,1
2.0,1.0,2.0,2.0,625,0,0,6,651,3,1
2.0,1.0,1.0,2.0,2887,0,0,8,819,10,1
1.0,9.0,2.0,3.0,3706,1,0,5,897,1,1
2.0,9.0,2.0,2.0,163,1,0,8,627,2,1
2.0,9.0,1.0,3.0,8029,1,0,8,593,4,1
2.0,0.0,2.0,2.0,-247,1,1,10,519,1,1
2.0,4.0,2.0,3.0,2069,0,0,4,545,1,1
2.0,10.0,1.0,2.0,2040,0,0,2,803,1,1
2.0,0.0,1.0,2.0,95,1,0,4,335,1,1
2.0,9.0,1.0,2.0,0,0,0,2,744,3,1
2.0,4.0,1.0,3.0,616,0,0,2,156,1,1
2.0,4.0,0.0,3.0,25,1,1,3,117,2,1
2.0,1.0,1.0,2.0,1230,1,0,4,412,1,1
1.0,9.0,1.0,2.0,-392,1,0,7,228,2,1
2.0,4.0,1.0,3.0,193,1,0,4,565,1,1
2.0,7.0,1.0,2.0,1543,1,0,2,138,2,1
1.0,1.0,1.0,2.0,5795,1,0,5,1094,2,1
2.0,2.0,1.0,3.0,0,0,0,2,261,2,1
2.0,4.0,1.0,3.0,0,1,0,11,897,3,1
2.0,1.0,2.0,1.0,-399,0,1,7,662,3,1
2.0,9.0,2.0,3.0,258,0,0,3,80,4,1
2.0,1.0,1.0,1.0,751,1,0,2,1528,2,1
2.0,7.0,1.0,2.0,3444,1,0,10,144,1,1
2.0,1.0,1.0,2.0,622,1,0,5,611,2,1
2.0,2.0,0.0,2.0,335,1,0,5,580,1,1
2.0,5.0,1.0,2.0,3738,1,0,4,156,1,1
2.0,0.0,1.0,2.0,47,1,0,5,288,5,1
2.0,6.0,1.0,2.0,409,0,0,3,217,2,1
2.0,0.0,1.0,2.0,105,0,0,6,1159,4,1
2.0,5.0,1.0,2.0,1690,0,0,6,1467,4,1
2.0,4.0,1.0,3.0,1224,1,1,7,1441,2,1
2.0,1.0,2.0,2.0,498,0,0,4,301,1,1
2.0,1.0,1.0,3.0,-35,0,0,11,952,2,1
2.0,1.0,2.0,2.0,400,0,0,5,268,3,1
2.0,1.0,1.0,1.0,830,1,0,5,873,3,1
2.0,1.0,1.0,2.0,2910,1,0,5,1392,2,1
2.0,4.0,0.0,3.0,4692,1,0,5,1363,2,1
1.0,8.0,2.0,2.0,100,0,0,5,445,1,1
1.0,7.0,2.0,2.0,638,1,1,5,792,3,1
2.0,4.0,1.0,2.0,406,1,0,6,577,2,1
2.0,3.0,0.0,1.0,1238,0,0,6,1558,1,1
2.0,6.0,1.0,3.0,0,0,0,8,730,11,1
2.0,0.0,2.0,2.0,3551,1,0,5,458,1,1
1.0,10.0,2.0,1.0,9,0,1,7,919,2,1
2.0,0.0,0.0,2.0,83,1,0,5,1101,1,1
2.0,9.0,2.0,2.0,16,1,0,4,903,1,1
2.0,1.0,1.0,2.0,1730,1,0,4,231,1,1
2.0,4.0,2.0,3.0,212,0,0,3,278,8,1
2.0,7.0,1.0,2.0,1836,1,0,5,750,2,1
1.0,9.0,2.0,3.0,931,1,0,2,1078,1,1
2.0,6.0,1.0,2.0,14144,1,0,11,504,1,1
2.0,0.0,2.0,2.0,895,0,0,7,638,2,1
2.0,6.0,2.0,3.0,2589,0,0,11,614,1,1
2.0,4.0,1.0,3.0,703,1,0,4,342,1,1
1.0,2.0,1.0,2.0,714,1,1,5,482,2,1
1.0,9.0,2.0,3.0,2325,0,0,2,125,1,1
2.0,4.0,1.0,3.0,607,1,0,6,1060,5,1
1.0,4.0,2.0,3.0,831,0,0,3,1081,2,1
1.0,7.0,1.0,2.0,77,1,0,5,619,1,1
1.0,4.0,1.0,2.0,231,0,0,5,1075,1,1
1.0,0.0,2.0,2.0,507,1,0,5,832,1,1
2.0,9.0,0.0,2.0,305,0,0,7,367,2,1
1.0,8.0,2.0,1.0,474,0,0,4,551,1,1
2.0,3.0,1.0,1.0,-156,0,1,7,1211,2,1
2.0,8.0,2.0,3.0,3316,0,0,6,1345,3,1
2.0,5.0,1.0,1.0,1241,0,0,8,194,2,1
2.0,0.0,1.0,2.0,869,0,0,5,1677,1,1
2.0,4.0,1.0,3.0,1808,1,0,2,245,1,1
2.0,3.0,1.0,1.0,104,0,1,6,701,1,1
2.0,9.0,2.0,3.0,1625,0,0,5,796,1,1
2.0,9.0,1.0,2.0,0,0,0,4,766,3,1
1.0,0.0,2.0,3.0,305,0,0,2,227,2,1
2.0,1.0,1.0,1.0,603,1,0,7,853,2,1
2.0,4.0,2.0,3.0,2536,1,0,8,958,6,1
2.0,4.0,2.0,3.0,3646,1,0,5,1710,2,1
1.0,1.0,1.0,2.0,419,1,0,6,1181,2,1
2.0,9.0,2.0,3.0,1646,1,0,5,392,2,1
2.0,7.0,1.0,2.0,1543,1,0,5,298,1,1
2.0,6.0,1.0,3.0,5,1,1,11,635,1,1
1.0,6.0,2.0,3.0,2503,0,0,5,426,1,1
2.0,0.0,1.0,2.0,0,1,0,7,1448,7,1
1.0,9.0,2.0,2.0,313,0,0,2,1183,2,1
2.0,9.0,0.0,3.0,1805,0,0,6,952,2,1
1.0,0.0,2.0,3.0,3730,1,0,2,353,1,1
2.0,4.0,2.0,3.0,1882,0,0,8,497,5,1
2.0,9.0,1.0,3.0,-1,0,0,5,850,2,1
3.0,5.0,1.0,2.0,1443,0,0,4,245,1,1
2.0,0.0,0.0,2.0,217,1,0,1,1776,2,1
2.0,7.0,1.0,2.0,1970,1,0,11,253,1,1
2.0,4.0,0.0,3.0,294,1,0,4,1095,1,1
2.0,9.0,2.0,2.0,541,1,0,2,656,1,1
2.0,1.0,2.0,1.0,863,1,0,5,622,3,1
1.0,0.0,2.0,2.0,261,1,1,6,592,4,1
2.0,6.0,1.0,1.0,102,1,0,7,560,1,1
2.0,4.0,1.0,3.0,96,0,0,7,729,4,1
2.0,9.0,1.0,3.0,6843,0,0,11,755,1,1
2.0,1.0,1.0,2.0,863,1,0,5,412,5,1
2.0,5.0,1.0,2.0,860,0,0,10,132,1,1
1.0,9.0,2.0,2.0,237,1,0,5,1091,3,1
2.0,4.0,1.0,3.0,3387,1,0,5,1111,5,1
2.0,10.0,2.0,3.0,6748,0,0,8,1579,2,1
2.0,1.0,1.0,2.0,1598,1,1,4,1463,2,1
2.0,4.0,2.0,3.0,68,0,0,6,1085,1,1
1.0,4.0,2.0,3.0,2,1,1,7,1031,8,1
2.0,1.0,0.0,1.0,664,0,1,7,955,5,1
3.0,5.0,1.0,3.0,1257,0,0,2,503,1,1
3.0,6.0,1.0,3.0,132,0,0,4,444,1,1
1.0,9.0,2.0,3.0,3623,0,0,3,261,1,1
2.0,1.0,1.0,2.0,751,1,1,11,1303,1,1
2.0,1.0,0.0,1.0,138,1,0,7,640,3,1
2.0,2.0,1.0,3.0,624,0,0,8,552,2,1
1.0,4.0,1.0,2.0,292,1,0,5,507,1,1
2.0,4.0,2.0,3.0,102,1,0,5,445,1,1
2.0,2.0,1.0,3.0,146,1,0,7,788,2,1
1.0,9.0,1.0,2.0,1086,1,0,4,1112,3,1
2.0,1.0,1.0,2.0,1954,0,0,7,1107,2,1
2.0,4.0,1.0,2.0,369,0,0,2,446,1,1
2.0,5.0,0.0,3.0,3687,1,1,6,741,4,1
2.0,7.0,0.0,2.0,454,1,0,7,978,1,1
2.0,4.0,2.0,3.0,2667,1,0,8,971,2,1
2.0,1.0,2.0,2.0,0,0,0,4,133,1,1
1.0,7.0,2.0,3.0,1140,1,0,2,984,2,1
2.0,4.0,2.0,3.0,432,0,0,8,588,6,1
2.0,2.0,2.0,2.0,5802,0,0,4,618,2,1
1.0,1.0,2.0,2.0,82,1,0,5,654,1,1
2.0,0.0,1.0,2.0,96,0,0,4,208,1,1
2.0,4.0,1.0,3.0,1059,0,1,6,335,2,1
2.0,7.0,1.0,2.0,1273,1,0,4,1365,2,1
2.0,1.0,1.0,1.0,719,0,1,8,418,5,1
2.0,5.0,1.0,2.0,0,0,0,8,1110,1,1
3.0,5.0,0.0,1.0,7613,0,0,2,355,3,1
1.0,8.0,2.0,2.0,381,0,0,2,227,1,1
2.0,1.0,1.0,1.0,3136,1,0,11,820,1,1
2.0,4.0,1.0,3.0,1138,0,0,8,523,3,1
2.0,1.0,2.0,2.0,712,1,1,4,740,3,1
2.0,9.0,1.0,2.0,0,1,0,11,644,4,1
1.0,0.0,2.0,2.0,460,1,0,5,741,6,1
2.0,4.0,1.0,3.0,7049,0,0,11,530,1,1
2.0,9.0,0.0,2.0,84,1,1,5,954,1,1
2.0,10.0,1.0,2.0,978,0,0,6,262,2,1
1.0,8.0,2.0,2.0,78,0,0,4,239,1,1
1.0,9.0,1.0,2.0,23,1,0,6,163,1,1
2.0,4.0,1.0,3.0,0,0,0,8,645,9,1
2.0,9.0,1.0,2.0,259,0,0,3,224,1,1
2.0,4.0,1.0,3.0,43,0,0,8,917,4,1
2.0,9.0,1.0,3.0,-525,0,1,11,980,2,1
2.0,3.0,1.0,1.0,2785,0,0,8,610,4,1
1.0,4.0,2.0,3.0,1623,0,0,6,479,1,1
1.0,8.0,2.0,2.0,387,0,0,5,340,8,1
2.0,0.0,1.0,2.0,607,1,0,5,454,2,1
1.0,4.0,2.0,3.0,4808,0,0,3,272,1,1
1.0,9.0,2.0,2.0,0,0,1,7,634,1,1
2.0,1.0,1.0,2.0,634,0,1,5,737,3,1
3.0,5.0,1.0,2.0,2,0,0,4,450,1,1
1.0,0.0,2.0,2.0,-7,0,1,6,3183,2,1
2.0,1.0,1.0,2.0,0,0,0,7,454,6,1
2.0,10.0,2.0,2.0,380,0,0,11,696,2,1
1.0,4.0,2.0,3.0,0,1,0,5,539,12,1
2.0,7.0,1.0,2.0,-34,1,0,5,1236,2,1
2.0,4.0,1.0,3.0,423,0,0,3,2330,5,1
2.0,1.0,1.0,1.0,5,1,0,4,1007,2,1
1.0,8.0,2.0,3.0,253,0,0,5,597,1,1
2.0,9.0,2.0,3.0,1636,1,0,5,592,1,1
2.0,6.0,2.0,3.0,1367,1,0,4,1232,3,1
2.0,9.0,1.0,2.0,1998,0,0,5,237,5,1
2.0,9.0,0.0,2.0,2156,1,0,2,261,1,1
1.0,9.0,2.0,2.0,-1042,1,0,6,712,2,1
2.0,3.0,0.0,1.0,2084,1,0,7,1081,2,1
2.0,4.0,1.0,3.0,346,0,0,2,178,1,1
2.0,4.0,2.0,3.0,312,0,0,5,208,2,1
2.0,1.0,0.0,2.0,0,1,1,7,913,4,1
2.0,4.0,1.0,3.0,2351,0,0,6,163,2,1
2.0,9.0,1.0,2.0,3243,0,0,8,439,4,1
2.0,2.0,1.0,2.0,2139,1,0,5,576,4,1
2.0,9.0,1.0,2.0,293,0,0,3,499,1,1
2.0,9.0,1.0,2.0,557,0,0,5,367,1,1
1.0,7.0,1.0,2.0,4500,1,0,5,733,2,1
2.0,4.0,1.0,3.0,0,0,0,8,1242,5,1
1.0,1.0,1.0,2.0,97,1,0,5,709,1,1
2.0,1.0,0.0,1.0,213,1,0,7,434,3,1
2.0,4.0,1.0,3.0,1147,0,0,6,654,1,1
2.0,1.0,1.0,2.0,462,1,0,5,590,1,1
2.0,4.0,0.0,2.0,5,1,0,5,1346,1,1
2.0,0.0,1.0,2.0,0,1,0,4,177,2,1
2.0,4.0,2.0,3.0,1162,0,0,4,175,1,1
2.0,1.0,1.0,2.0,1089,1,0,5,394,3,1
2.0,2.0,2.0,3.0,-34,1,0,3,101,1,1
2.0,9.0,1.0,3.0,523,1,0,6,712,1,1
2.0,7.0,2.0,2.0,895,1,0,5,1531,1,1
2.0,7.0,0.0,2.0,49,1,0,5,619,2,1
2.0,0.0,1.0,3.0,184,0,0,5,673,2,1
2.0,1.0,1.0,2.0,2913,0,0,6,705,1,1
1.0,9.0,2.0,3.0,1289,1,0,5,1697,2,1
2.0,9.0,1.0,3.0,5110,0,0,4,341,2,1
2.0,1.0,1.0,1.0,1841,1,0,5,880,4,1
2.0,1.0,2.0,3.0,761,0,0,11,514,2,1
2.0,4.0,0.0,3.0,2152,0,0,2,75,3,1
2.0,4.0,2.0,3.0,409,0,1,7,564,5,1
3.0,5.0,1.0,2.0,8304,0,0,3,303,9,1
2.0,9.0,2.0,2.0,1279,1,0,6,1173,3,1
2.0,0.0,1.0,2.0,855,0,0,4,110,1,1
2.0,7.0,1.0,2.0,2843,1,0,6,585,1,1
2.0,1.0,1.0,1.0,827,1,0,5,462,4,1
1.0,8.0,2.0,2.0,1377,1,0,5,688,2,1
1.0,1.0,1.0,2.0,8,1,1,7,627,1,1
1.0,4.0,1.0,3.0,8089,1,0,3,232,2,1
2.0,9.0,1.0,2.0,1353,0,0,8,528,5,1
2.0,0.0,0.0,2.0,-176,0,1,7,574,1,1
2.0,4.0,1.0,3.0,1014,0,1,4,240,1,1
1.0,7.0,2.0,2.0,279,1,0,5,843,1,1
2.0,2.0,1.0,2.0,0,0,0,6,1446,1,1
2.0,4.0,0.0,2.0,283,1,0,7,761,1,1
2.0,9.0,0.0,3.0,0,0,0,8,581,6,1
2.0,4.0,1.0,3.0,156,0,0,11,366,3,1
1.0,8.0,2.0,1.0,373,1,0,5,819,2,1
2.0,4.0,1.0,3.0,212,0,0,4,65,2,1
1.0,8.0,2.0,2.0,2614,0,0,4,143,2,1
2.0,9.0,2.0,3.0,4414,0,0,8,504,7,1
2.0,6.0,2.0,3.0,426,0,0,6,1029,1,1
1.0,0.0,2.0,2.0,2,1,0,7,454,1,1
2.0,9.0,1.0,2.0,335,0,0,5,417,1,1
2.0,9.0,0.0,2.0,902,1,0,5,301,3,1
2.0,4.0,1.0,3.0,5041,0,0,11,399,1,1
2.0,2.0,1.0,3.0,83,0,0,4,267,2,1
2.0,1.0,1.0,1.0,-454,1,1,5,801,5,1
2.0,0.0,1.0,2.0,82,1,0,7,735,1,1
2.0,3.0,1.0,1.0,0,0,0,4,168,1,1
1.0,4.0,2.0,3.0,364,0,0,4,306,2,1
2.0,4.0,1.0,3.0,1331,0,0,2,182,2,1
2.0,7.0,1.0,2.0,3465,1,1,7,1039,2,1
2.0,2.0,1.0,3.0,1076,1,0,2,136,10,1
2.0,1.0,0.0,1.0,183,0,0,6,940,1,1
2.0,1.0,1.0,2.0,443,1,0,6,671,5,1
2.0,10.0,2.0,2.0,443,0,0,1,1600,1,1
2.0,1.0,2.0,2.0,133,1,0,5,1388,2,1
2.0,4.0,1.0,3.0,867,1,0,6,230,3,1
1.0,4.0,2.0,3.0,697,0,0,4,365,1,1
2.0,9.0,1.0,3.0,636,1,0,5,352,4,1
2.0,4.0,1.0,3.0,802,1,0,5,686,2,1
2.0,9.0,1.0,2.0,0,0,0,4,200,1,1
2.0,5.0,1.0,1.0,1374,0,1,5,479,2,1
2.0,4.0,0.0,3.0,487,1,0,5,828,4,1
2.0,9.0,1.0,2.0,7554,0,0,10,141,1,1
2.0,1.0,1.0,2.0,149,1,0,4,507,3,1
2.0,7.0,2.0,1.0,167,0,1,7,614,2,1
2.0,4.0,1.0,3.0,2603,1,0,2,280,4,1
2.0,9.0,0.0,3.0,96,0,0,8,913,4,1
2.0,4.0,1.0,3.0,2351,0,0,3,80,1,1
2.0,4.0,2.0,3.0,1494,1,0,11,596,1,1
1.0,7.0,2.0,2.0,32,1,0,6,563,1,1
2.0,4.0,2.0,3.0,1400,1,0,5,608,3,1
2.0,4.0,2.0,3.0,1599,1,1,4,407,1,1
3.0,5.0,1.0,2.0,9480,0,0,4,211,1,1
2.0,4.0,2.0,3.0,1200,0,0,8,904,3,1
2.0,9.0,0.0,2.0,146,1,0,8,419,3,1
2.0,4.0,1.0,3.0,-556,1,1,5,682,3,1
2.0,4.0,2.0,3.0,9827,1,0,8,871,4,1
2.0,4.0,1.0,3.0,3864,1,0,7,815,4,1
2.0,0.0,1.0,2.0,145,1,0,7,616,13,1
2.0,5.0,1.0,2.0,665,1,0,4,371,2,1
2.0,6.0,2.0,3.0,1815,0,0,2,1541,1,1
3.0,5.0,1.0,1.0,763,0,0,4,384,2,1
2.0,0.0,1.0,2.0,0,0,0,6,1460,1,1
1.0,4.0,1.0,3.0,0,1,0,5,667,2,1
2.0,4.0,1.0,3.0,13546,0,0,4,452,3,1
2.0,10.0,1.0,2.0,314,1,0,11,1341,3,1
2.0,10.0,1.0,2.0,-144,0,0,7,481,3,1
1.0,6.0,2.0,3.0,121,1,0,5,1500,2,1
3.0,5.0,1.0,1.0,197,0,0,2,113,1,1
2.0,0.0,1.0,2.0,1604,0,1,7,625,1,1
2.0,7.0,1.0,2.0,30,0,1,7,716,5,1
2.0,10.0,1.0,2.0,377,0,0,4,1134,1,1
3.0,4.0,1.0,2.0,4562,1,0,3,168,1,1
1.0,7.0,2.0,2.0,1820,1,0,7,1027,1,1
2.0,4.0,2.0,3.0,33,1,0,3,186,1,1
2.0,9.0,1.0,3.0,0,0,0,11,531,1,1
2.0,7.0,0.0,2.0,0,0,0,7,412,2,1
2.0,0.0,1.0,2.0,212,1,1,7,1201,6,1
2.0,0.0,1.0,3.0,653,0,0,6,84,1,1
2.0,1.0,1.0,2.0,96,1,0,4,348,3,1
1.0,8.0,2.0,2.0,0,0,0,4,185,1,1
2.0,4.0,2.0,3.0,255,0,1,7,802,4,1
2.0,4.0,0.0,3.0,1775,0,0,7,514,5,1
2.0,0.0,1.0,2.0,97,1,0,5,607,1,1
2.0,6.0,2.0,2.0,526,0,0,4,523,1,1
2.0,6.0,1.0,3.0,1047,0,0,6,554,1,1
1.0,4.0,2.0,3.0,1287,1,0,2,65,1,1
1.0,7.0,1.0,2.0,1135,1,0,2,323,1,1
2.0,2.0,1.0,2.0,0,0,0,6,1025,7,1
2.0,9.0,2.0,2.0,2442,0,0,2,91,3,1
2.0,6.0,1.0,3.0,2630,0,0,6,651,5,1
1.0,0.0,1.0,2.0,1293,1,0,4,1665,3,1
2.0,9.0,1.0,2.0,1358,0,0,3,159,3,1
2.0,10.0,1.0,2.0,312,0,0,7,884,1,1
2.0,1.0,1.0,2.0,139,1,1,5,732,2,1
2.0,0.0,1.0,2.0,132,0,0,5,187,2,1
2.0,4.0,1.0,3.0,611,0,0,6,350,1,1
3.0,5.0,1.0,1.0,276,0,0,4,229,1,1
2.0,10.0,2.0,1.0,7724,0,0,11,373,3,1
2.0,1.0,1.0,1.0,12519,1,0,11,615,3,1
2.0,0.0,2.0,2.0,50,0,0,5,837,1,1
2.0,5.0,1.0,3.0,746,0,0,8,372,5,1
2.0,7.0,0.0,2.0,1040,1,0,5,552,3,1
1.0,8.0,2.0,2.0,69,0,0,1,532,2,1
1.0,1.0,2.0,2.0,155,1,1,7,1426,3,1
2.0,10.0,1.0,2.0,234,0,0,8,735,1,1
2.0,0.0,1.0,2.0,96,0,0,2,302,1,1
2.0,1.0,2.0,3.0,283,0,0,4,299,1,1
2.0,7.0,2.0,2.0,92,0,0,11,372,1,1
1.0,8.0,2.0,3.0,2766,0,0,11,834,1,1
2.0,0.0,2.0,2.0,2470,0,0,10,227,1,1
2.0,0.0,0.0,2.0,-241,0,1,6,856,2,1
1.0,1.0,2.0,2.0,1598,1,0,7,634,1,1
2.0,1.0,1.0,3.0,597,0,0,7,686,6,1
1.0,8.0,2.0,2.0,213,0,0,3,378,1,1
2.0,9.0,0.0,2.0,2156,1,0,4,258,1,1
1.0,0.0,2.0,2.0,102,0,1,7,658,2,1
3.0,5.0,0.0,3.0,4659,0,0,4,161,1,1
1.0,0.0,2.0,2.0,33,0,0,2,369,1,1
1.0,9.0,2.0,3.0,372,1,1,7,728,2,1
2.0,9.0,1.0,1.0,217,1,0,6,491,6,1
2.0,7.0,1.0,2.0,471,1,0,5,954,2,1
2.0,4.0,0.0,3.0,2679,0,0,11,295,3,1
2.0,1.0,1.0,1.0,1461,1,0,5,757,2,1
1.0,9.0,2.0,2.0,590,0,0,5,124,1,1
1.0,9.0,2.0,3.0,0,1,0,5,347,2,1
2.0,1.0,1.0,2.0,-519,1,0,6,442,8,1
1.0,2.0,1.0,2.0,12737,0,1,11,589,2,1
2.0,4.0,2.0,3.0,819,1,0,4,114,2,1
2.0,9.0,1.0,2.0,696,1,0,6,815,1,1
2.0,2.0,1.0,2.0,30,0,0,4,460,1,1
2.0,0.0,0.0,2.0,12039,0,0,4,236,1,1
1.0,0.0,2.0,2.0,731,0,0,4,107,3,1
2.0,0.0,2.0,2.0,19,1,0,11,1978,1,1
2.0,0.0,0.0,2.0,198,1,0,5,431,2,1
2.0,4.0,0.0,3.0,26,0,0,4,78,2,1
1.0,0.0,2.0,2.0,523,0,1,3,83,1,1
2.0,7.0,1.0,2.0,1315,0,0,11,329,4,1
2.0,4.0,1.0,3.0,534,0,0,6,177,2,1
1.0,0.0,1.0,3.0,332,0,0,4,179,1,1
1.0,9.0,2.0,3.0,2489,1,0,2,342,2,1
2.0,1.0,0.0,1.0,844,0,0,6,1018,3,1
1.0,7.0,2.0,2.0,5090,1,0,5,1297,3,1
2.0,9.0,1.0,2.0,536,1,0,6,750,2,1
2.0,7.0,1.0,1.0,486,0,1,7,1877,1,1
2.0,1.0,1.0,1.0,-106,1,1,5,690,1,1
2.0,9.0,1.0,2.0,-308,0,0,2,781,1,1
2.0,1.0,1.0,1.0,101,1,0,5,460,5,1
2.0,1.0,1.0,1.0,201,1,0,4,841,1,1
2.0,4.0,2.0,3.0,83,0,0,8,1223,6,1
2.0,4.0,0.0,3.0,81,0,1,7,560,1,1
2.0,1.0,2.0,3.0,700,0,0,11,90,1,1
2.0,1.0,1.0,2.0,640,1,0,4,636,2,1
2.0,4.0,1.0,3.0,2383,0,0,8,379,6,1
2.0,4.0,2.0,3.0,575,0,0,3,116,1,1
1.0,4.0,2.0,3.0,316,0,0,3,347,2,1
2.0,1.0,1.0,1.0,0,1,1,7,946,3,1
1.0,7.0,2.0,2.0,-271,1,0,5,609,1,1
2.0,1.0,1.0,2.0,1405,0,1,7,753,2,1
2.0,7.0,2.0,2.0,224,1,0,4,875,2,1
2.0,3.0,1.0,2.0,388,0,0,3,203,2,1
1.0,9.0,2.0,3.0,387,1,0,4,205,1,1
2.0,5.0,1.0,3.0,2269,0,0,6,1210,1,1
2.0,1.0,2.0,1.0,-276,1,0,5,850,1,1
2.0,4.0,2.0,3.0,12857,1,0,2,158,1,1
1.0,1.0,0.0,2.0,-19,1,0,4,712,4,1
1.0,1.0,2.0,2.0,734,1,1,4,259,1,1
1.0,9.0,1.0,2.0,-119,0,1,7,359,5,1
1.0,4.0,2.0,3.0,5561,1,0,2,195,1,1
2.0,4.0,1.0,3.0,0,1,0,4,535,3,1
2.0,4.0,1.0,3.0,568,0,0,8,940,10,1
2.0,4.0,1.0,3.0,495,0,0,4,266,1,1
2.0,4.0,1.0,3.0,1047,0,0,8,512,4,1
2.0,1.0,1.0,2.0,315,0,0,2,146,3,1
2.0,0.0,1.0,2.0,403,1,0,5,603,1,1
2.0,0.0,1.0,2.0,4855,0,0,8,720,2,1
2.0,10.0,1.0,2.0,978,0,0,3,132,1,1
1.0,7.0,0.0,2.0,84,1,0,4,1101,2,1
2.0,7.0,2.0,2.0,403,1,0,5,1262,3,1
1.0,4.0,2.0,3.0,12857,1,0,11,150,1,1
2.0,9.0,1.0,2.0,4,1,1,6,625,2,1
2.0,2.0,1.0,3.0,3057,0,0,6,2769,4,1
2.0,1.0,1.0,2.0,292,0,0,4,271,1,1
2.0,1.0,1.0,2.0,1905,1,0,7,709,2,1
2.0,1.0,0.0,1.0,5,0,0,7,600,2,1
2.0,4.0,1.0,3.0,1954,0,0,6,294,1,1
3.0,5.0,0.0,3.0,3203,0,0,4,148,1,1
2.0,10.0,1.0,1.0,518,0,0,1,1917,2,1
2.0,4.0,2.0,3.0,1361,0,0,1,1473,1,1
2.0,7.0,0.0,2.0,840,1,0,2,938,1,1
2.0,4.0,1.0,2.0,336,0,0,4,179,3,1
2.0,4.0,1.0,3.0,3047,0,0,4,317,1,1
2.0,3.0,1.0,3.0,0,0,0,11,494,1,1
2.0,9.0,0.0,2.0,2396,0,0,11,488,1,1
2.0,3.0,1.0,3.0,2326,0,0,4,378,1,1
2.0,10.0,1.0,2.0,3754,0,0,2,1063,2,1
2.0,4.0,1.0,3.0,0,1,0,4,378,1,1
2.0,6.0,2.0,3.0,144,1,0,5,676,1,1
2.0,4.0,2.0,3.0,5689,0,0,2,262,1,1
1.0,7.0,2.0,2.0,1268,1,0,4,105,4,1
2.0,1.0,1.0,2.0,1230,1,0,11,378,1,1
2.0,7.0,1.0,2.0,1376,1,0,6,271,2,1
2.0,1.0,2.0,3.0,460,1,0,5,1102,2,1
2.0,4.0,1.0,3.0,676,0,0,8,1182,1,1
2.0,2.0,1.0,3.0,0,0,0,6,952,4,1
2.0,9.0,1.0,2.0,100,0,0,2,467,2,1
1.0,7.0,2.0,2.0,-195,1,0,5,391,1,1
2.0,0.0,1.0,2.0,1314,1,0,2,118,4,1
2.0,1.0,1.0,2.0,182,0,0,8,938,2,1
2.0,1.0,2.0,2.0,811,1,0,5,563,1,1
2.0,7.0,1.0,1.0,228,1,0,7,1017,6,1
2.0,6.0,2.0,3.0,462,0,0,8,1877,3,1
2.0,3.0,1.0,1.0,1163,0,0,4,470,8,1
2.0,5.0,0.0,2.0,545,1,0,5,1030,1,1
1.0,9.0,1.0,2.0,915,0,0,6,384,1,1
1.0,6.0,1.0,3.0,2666,0,0,5,781,3,1
2.0,1.0,2.0,2.0,1759,0,1,7,695,1,1
2.0,1.0,2.0,2.0,1080,1,1,5,951,3,1
2.0,4.0,2.0,3.0,0,1,0,4,370,3,1
2.0,4.0,1.0,2.0,565,0,0,3,300,1,1
2.0,4.0,1.0,3.0,0,1,1,4,392,1,1
2.0,0.0,1.0,3.0,1988,0,0,6,103,1,1
2.0,9.0,2.0,3.0,25,1,0,6,232,2,1
2.0,4.0,1.0,2.0,-382,0,0,7,644,12,1
1.0,4.0,2.0,3.0,6840,1,0,5,1560,2,1
2.0,1.0,1.0,2.0,188,1,1,6,570,2,1
1.0,6.0,2.0,2.0,5679,1,0,2,701,4,1
1.0,10.0,2.0,2.0,25,0,0,4,207,2,1
2.0,5.0,1.0,3.0,1425,0,0,4,224,1,1
2.0,6.0,0.0,1.0,351,1,0,6,642,2,1
2.0,4.0,1.0,3.0,160,0,0,4,619,1,1
2.0,9.0,2.0,2.0,651,0,0,8,876,1,1
2.0,9.0,2.0,3.0,654,1,0,5,615,4,1
2.0,0.0,1.0,2.0,732,0,0,4,522,4,1
1.0,9.0,2.0,2.0,1363,0,0,2,79,1,1
2.0,5.0,0.0,2.0,1091,0,0,7,441,5,1
2.0,9.0,2.0,2.0,27,1,0,5,214,1,1
1.0,0.0,2.0,3.0,760,1,0,5,223,3,1
3.0,5.0,0.0,1.0,3049,0,0,3,170,3,1
2.0,4.0,2.0,3.0,297,1,0,5,415,4,1
2.0,1.0,2.0,2.0,740,1,0,6,585,2,1
1.0,1.0,2.0,2.0,513,1,1,5,351,1,1
2.0,5.0,0.0,3.0,0,0,0,5,616,1,1
2.0,1.0,2.0,3.0,172,1,0,4,1176,1,1
2.0,1.0,1.0,3.0,2999,0,0,6,1141,6,1
2.0,4.0,1.0,3.0,165,1,0,4,526,1,1
2.0,1.0,1.0,1.0,415,1,0,6,777,4,1
2.0,1.0,2.0,1.0,216,1,0,5,565,1,1
2.0,7.0,0.0,2.0,765,1,0,5,959,3,1
2.0,1.0,2.0,2.0,0,0,0,7,864,4,1
